name,facebook,twitter,website,genre,mtv
 Undine Smith Moore ,,,,,http://www.mtv.com/artists/undine-smith-moore/biography
 Vanessa B. Freebairn Smith ,,,,,http://www.mtv.com/artists/vanessa-b-freebairn-smith/biography
 Vanessa Britez ,,,,,http://www.mtv.com/artists/vanessa-britez/biography
 Vangelis Papathanassiou ,,,,,http://www.mtv.com/artists/vangelis-papathanassiou/biography
 Vaqueros Musical ,,,,,http://www.mtv.com/artists/vaqueros-musical-1/biography
 Varnadore ,,,,,http://www.mtv.com/artists/varnadore/biography
 Twisted Sister ,http://www.facebook.com/138018010313,http://www.twitter.com/twistedsisterny,http://www.twistedsister.com/,Rock,http://www.mtv.com/artists/twisted-sister/biography
 Ty Stone ,,,,,http://www.mtv.com/artists/ty-stone/biography
 Tyler Dean ,http://www.facebook.com/94029855827,http://www.twitter.com/_tylerdean,,Country,http://www.cmt.com/artists/tyler-dean/biography
 Tyler Dickerson ,,,,,http://www.cmt.com/artists/tyler-dickerson/biography
 Tyler Henderson ,,,,,http://www.mtv.com/artists/tyler-henderson/biography
 Tyler Hennessee ,,,,,http://www.mtv.com/artists/tyler-hennessee/biography
 Tyler James ,http://www.facebook.com/322840077780322,http://www.twitter.com/tylerjames777,,Electronic/Dance,http://www.mtv.com/artists/tyler-james/biography
 Vashawn Mitchell ,http://www.facebook.com/335264078132,http://www.twitter.com/vashawnmitchell,,Inspirational,http://www.mtv.com/artists/vashawn-mitchell/biography
 Vassar Clements ,,,http://www.vassarclements.com/,Country,http://www.cmt.com/artists/vassar-clements/biography
 Ursula Yovich ,,,,,http://www.mtv.com/artists/ursula-yovich/biography
 Unloco ,,,,Rock,http://www.mtv.com/artists/unloco-1/biography
 Unplugged ,,,,Hip-Hop,http://www.mtv.com/artists/unplugged/biography
 Unrated ,,,,,http://www.mtv.com/artists/unrated/biography
 Uptown Funk Empire ,,,,,http://www.mtv.com/artists/uptown-funk-empire/biography
 Uptown Girls ,,,,,http://www.mtv.com/artists/uptown-girls/biography
 Urban Renewal ,,,,,http://www.mtv.com/artists/urban-renewal/biography
 Urbano ,,,,,http://www.mtv.com/artists/urbano/biography
 Veet Sahdeh ,,,,,http://www.mtv.com/artists/veet-sahdeh/biography
 Vela ,,,http://WWW.RUNNINWITHTHEHORSES.COM,Traditional Country,http://www.cmt.com/artists/vela/biography
 Valerie Ising ,,,,,http://www.mtv.com/artists/valerie-ising/biography
 Valérie Lagrange ,,,,,http://www.mtv.com/artists/valerie-lagrange/biography
 United Studio Orchestra & Singers ,,,,,http://www.mtv.com/artists/united-studio-orchestra-singers-2/biography
" Valerio Longoria, Sr. ",,,,Country,http://www.cmt.com/artists/valerio-longoria-sr/biography
 Vampire Sex Kittens ,,,,,http://www.mtv.com/artists/vampire-sex-kittens/biography
 Van der Graaf Generator ,,,,Alternative,http://www.mtv.com/artists/van-der-graaf-generator/biography
 Van Hunt ,http://www.facebook.com/5113074511,http://www.twitter.com/vanhunt,http://www.vanhunt.com/,Medieval,http://www.mtv.com/artists/van-hunt/biography
 Vance Haines ,,,,,http://www.cmt.com/artists/vance-haines/biography
 Vancouver Symphony Orchestra ,,,,,http://www.mtv.com/artists/vancouver-symphony-orchestra/biography
 Velvet Revolver ,http://www.facebook.com/109190169099202,http://www.twitter.com/vrarmy,http://www.velvetrevolver.net/,Rock,http://www.mtv.com/artists/velvet-revolver/biography
 Vema ,,,,,http://www.mtv.com/artists/vema/biography
 Vending Machine Coffee Shop ,,,,,http://www.mtv.com/artists/vending-machine-coffee-shop/biography
 Vengaboys ,,,http://www.vengaboys.com/,Pop,http://www.mtv.com/artists/vengaboys/biography
 Venom ,http://www.facebook.com/pages/VENOM/35736783484,,,Metal,http://www.mtv.com/artists/venom/biography
 Ventilader ,,,,,http://www.mtv.com/artists/ventilader/biography
 Yngwie Malmsteen ,http://www.facebook.com/15331653478,http://www.twitter.com/officialyjm,,Rock,http://www.mtv.com/artists/yngwie-malmsteen/biography
 Yo-Yo Ma ,http://www.facebook.com/80753646336,,http://www.yo-yoma.com/,Pop,http://www.mtv.com/artists/yo-yo-ma/biography
 Yodeling Slim Clark ,,,,Country,http://www.cmt.com/artists/yodeling-slim-clark/biography
 Virgil Gonsalves ,,,,Jazz,http://www.mtv.com/artists/virgil-gonsalves/biography
 Virgin Prunes ,,,,Alternative,http://www.mtv.com/artists/virgin-prunes/biography
 UZ ,,,,,http://www.mtv.com/artists/uz/biography
 V. Rose ,,http://www.twitter.com/vrosemusic,http://ClearSightMusic.com ,Pop,http://www.mtv.com/artists/v-rose/biography
 V. Shantaram ,,,,,http://www.mtv.com/artists/v-shantaram/biography
 V6 ,http://www.facebook.com/22320095610,,,World/Reggae,http://www.mtv.com/artists/v6/biography
 Valdenice ,,,,,http://www.mtv.com/artists/valdenice/biography
 Valentin Elizalde ,http://www.facebook.com/127490800625203,http://www.twitter.com/bandaguasavena,,Latin,http://www.mtv.com/artists/valentin-elizalde/biography
 Viro the Virus ,,,,,http://www.mtv.com/artists/viro-the-virus/biography
 Virtual Connection ,,,,,http://www.mtv.com/artists/virtual-connection/biography
 Vision A.D. ,,,,,http://www.mtv.com/artists/vision-ad/biography
 Vitamin C ,,,http://www.vitamincfan.com/,Pop,http://www.mtv.com/artists/vitamin-c/biography
 Vito Alvaro ,,,,,http://www.cmt.com/artists/vito-alvaro/biography
 Víctor Jara ,,,,Blues/Folk,http://www.mtv.com/artists/vctor-jara-1/biography
 Victor Manuelle ,http://www.facebook.com/30327210162,http://www.twitter.com/victormanuelle,http://www.victormanuellesonero.com/,World/International,http://www.mtv.com/artists/victor-manuelle/biography
 Victor Marcial-Vega ,,,,,http://www.mtv.com/artists/victor-marcial-vega/biography
 Victor Willis ,,,,,http://www.cmt.com/artists/victor-willis/biography
 Victor Young ,,,,Soundtracks/Musicals,http://www.mtv.com/artists/victor-young/biography
 VHC ,,,,,http://www.mtv.com/artists/vhc/biography
 VIA GRA ,,,,,http://www.mtv.com/artists/via-gra/biography
 V.I.C. ,http://www.facebook.com/264828143579442,,,Hip-Hop,http://www.mtv.com/artists/vic-1/biography
 Vic Volare & The Volare... ,,,,,http://www.mtv.com/artists/vic-volare-the-volare/biography
 Vicente Archer ,,,,,http://www.mtv.com/artists/vicente-archer/biography
 Vicentico ,http://www.facebook.com/93661952161,http://www.twitter.com/Vicentico_,,Rock,http://www.mtv.com/artists/vicentico/biography
 VICEVERSAH ,,,,,http://www.mtv.com/artists/viceversah/biography
 Vicky Sampson ,,,,,http://www.mtv.com/artists/vicky-sampson/biography
 VictorV ,,,,,http://www.mtv.com/artists/victorv/biography
 Vincent Nilsson ,,,,,http://www.mtv.com/artists/vincent-nilsson/biography
 Vincent Tharpe ,,,,,http://www.mtv.com/artists/vincent-tharpe/biography
 Vincent Vega ,http://www.facebook.com/177282147875,http://www.twitter.com/http://www.youtube.com/VincentVega513,http://www.youtube.com/vincentvega513,Hip-Hop/Rap,http://www.mtv.com/artists/vincent-vega/biography
 Vinícius de Moraes ,,,,World/International,http://www.mtv.com/artists/vincius-de-moraes-3/biography
 Veritas Earthkorp ,,,,,http://www.mtv.com/artists/veritas-earthkorp/biography
 Veronica Berti ,,,,,http://www.mtv.com/artists/veronica-berti/biography
 Veronica Costa ,,,,,http://www.mtv.com/artists/veronica-costa/biography
 Violadores del Verso ,http://www.facebook.com/14573263577,http://www.twitter.com/violadoresverso,,Hip-Hop,http://www.mtv.com/artists/violadores-del-verso/biography
 Violent Soho ,http://www.facebook.com/251824518221,http://www.twitter.com/violentsoho,,Grunge,http://www.mtv.com/artists/violent-soho/biography
 Violetta ,,,,,http://www.mtv.com/artists/violetta/biography
 VIP ,,,,,http://www.mtv.com/artists/vip-4/biography
 Vivian Green ,http://www.facebook.com/109146042437615,http://www.twitter.com/iamviviangreen,,R&B/Soul,http://www.mtv.com/artists/vivian-green/biography
 Vocal Sampling ,,,,Latin,http://www.mtv.com/artists/vocal-sampling/biography
 Vienna Radio Symphony Orchestra ,,,,,http://www.mtv.com/artists/vienna-radio-symphony-orchestra/biography
 VietNam ,,,,Alternative,http://www.mtv.com/artists/vietnam/biography
 Village People ,http://www.facebook.com/OfficialVillagePeople,,,Disco,http://www.mtv.com/artists/village-people/biography
 What Do I Get? ,,,,,http://www.mtv.com/artists/what-do-i-get-1/biography
" When the Music's Over ",,,,,http://www.mtv.com/artists/when-the-musics-over/biography
 Whimsical ,,,,,http://www.mtv.com/artists/whimsical/biography
 Whiskey Howl ,,,,,http://www.mtv.com/artists/whiskey-howl/biography
 Whiskey Myers ,http://www.facebook.com/27800330085,http://www.twitter.com/whiskeymyers,http://www.whiskeymyers.com,Southern Rock,http://www.cmt.com/artists/whiskey-myers/biography
 Wavves ,http://www.facebook.com/143048372378636,http://www.twitter.com/wavves,http://wavves.net,Alternative,http://www.mtv.com/artists/wavves/biography
 Wayna Picchu ,,,,,http://www.mtv.com/artists/wayna-picchu/biography
 Wayne Gillespie ,,,,,http://www.mtv.com/artists/wayne-gillespie-00/biography
 Wayne Hancock ,http://www.facebook.com/57342013692,http://www.twitter.com/waynehancock,,Country,http://www.cmt.com/artists/wayne-hancock/biography
 Wayne Haun ,,,,Jazz,http://www.mtv.com/artists/wayne-haun/biography
 Wayne Shorter ,http://www.facebook.com/123972210968351,http://www.twitter.com/wayne_shorter,http://www.imnworld.com/shorter.html,Jazz,http://www.mtv.com/artists/wayne-shorter/biography
 Wayne Williams ,,,,,http://www.mtv.com/artists/wayne-williams/biography
 Waza Trumpet Ensemble ,,,,,http://www.mtv.com/artists/waza-trumpet-ensemble/biography
 Wazimbo ,,,,,http://www.mtv.com/artists/wazimbo/biography
 We Came As Romans ,http://www.facebook.com/118041632123,http://www.twitter.com/wecameasromans,http://www.wecameasromans.com,Hard Rock,http://www.mtv.com/artists/we-came-as-romans/biography
 Warner Mack ,,,,Country,http://www.cmt.com/artists/warner-mack/biography
 Wakefield ,,,http://www.wakefieldrocks.com/,Rock,http://www.mtv.com/artists/wakefield/biography
 Vybes Kartel ,,,,,http://www.mtv.com/artists/vybes-kartel/biography
 Wade Hayes ,http://www.facebook.com/155553154486,http://www.twitter.com/wadehayes1,http://www.delafont.com/music_acts/Wade-Hayes.htm,Country,http://www.cmt.com/artists/wade-hayes/biography
 Wagadu Gu ,,,,,http://www.mtv.com/artists/wagadu-gu/biography
 Waiting On Trial ,,,,,http://www.mtv.com/artists/waiting-on-trial/biography
" Wally Fowler's Tennessee Valley Boys ",,,,,http://www.cmt.com/artists/wally-fowlers-tennessee-valley-boys/biography
 Walt Dickerson ,,,,Jazz,http://www.mtv.com/artists/walt-dickerson/biography
 Walt Wilkins ,,,,,http://www.cmt.com/artists/walt-wilkins/biography
 Void Union ,,,,,http://www.mtv.com/artists/void-union/biography
 Volbeat ,http://www.facebook.com/153722023672,http://www.twitter.com/volbeat,,Rock,http://www.mtv.com/artists/volbeat/biography
 Volume 10 ,,,,Hip-Hop,http://www.mtv.com/artists/volume-10/biography
 Von Arroyo ,,,,,http://www.mtv.com/artists/von-arroyo/biography
 Von Garcia ,,,,,http://www.mtv.com/artists/von-garcia/biography
 Vonnie Lopez ,,,,,http://www.mtv.com/artists/vonnie-lopez/biography
 Voodoo Einstein ,,,,,http://www.mtv.com/artists/voodoo-einstein/biography
 Voodoo Glow Skulls ,http://www.facebook.com/118970334789531,http://www.twitter.com/glowskulls,http://www.voodooglowskulls.com/,Rock,http://www.mtv.com/artists/voodoo-glow-skulls/biography
 VOTA ,,,,,http://www.mtv.com/artists/vota/biography
 Warrior Soul ,,,,Classic Rock,http://www.mtv.com/artists/warrior-soul/biography
 Washboard Leo Thomas ,,,,,http://www.mtv.com/artists/washboard-leo-thomas/biography
 Waterdeep ,http://www.facebook.com/7297570905,,,Rock,http://www.mtv.com/artists/waterdeep/biography
 Waters ,,,,,http://www.mtv.com/artists/waters/biography
 Whistle Peak ,http://www.facebook.com/whistlepeak,http://twitter.com/Whistlepeak,http://www.whistlepeak.net,Indie Rock,http://www.mtv.com/artists/whistle-peak/biography
 White Rabbits ,http://www.facebook.com/33309724830,http://www.twitter.com/white_rabbits,,Rock,http://www.mtv.com/artists/white-rabbits/biography
 White Wolf ,,,,,http://www.mtv.com/artists/white-wolf-00/biography
 Whitechapel ,http://www.facebook.com/16000774453,http://www.twitter.com/whitechapelband,,Metal,http://www.mtv.com/artists/whitechapel/biography
 Whitecross ,,,,Rock,http://www.mtv.com/artists/whitecross/biography
 Whiteface ,,,,Rock,http://www.mtv.com/artists/whiteface/biography
 Walter Runge ,,,,,http://www.mtv.com/artists/walter-runge/biography
 Walter Waiters ,,http://www.twitter.com/waltwaiters,http://walterwaitersonline.com,Contemporary Blues,http://www.mtv.com/artists/walter-waiters/biography
 Wanda Rogers ,,,,,http://www.cmt.com/artists/wanda-rogers/biography
 Wanderer ,,,,,http://www.mtv.com/artists/wanderer/biography
 Wanderley Cardoso ,,,,World/Reggae,http://www.mtv.com/artists/wanderley-cardoso/biography
 Wendy & Lisa ,http://www.facebook.com/21076963749,http://www.twitter.com/wendyandlisa,http://wendyandlisa.com,Alternative,http://www.mtv.com/artists/wendy-lisa/biography
 Wendy McDowell ,,,,Rock,http://www.mtv.com/artists/wendy-mcdowell/biography
 Wendy Newcomer ,,,,,http://www.cmt.com/artists/wendy-newcomer/biography
 Wendy Williams ,,,,Rock,http://www.mtv.com/artists/wendy-williams/biography
 Wes Montgomery ,,,,Jazz,http://www.mtv.com/artists/wes-montgomery/biography
 Wes Wells and the Steelers ,,,,,http://www.mtv.com/artists/wes-wells-and-the-steelers/biography
 West Angeles Cogic Mass Choir & Congregation ,,,,,http://www.mtv.com/artists/west-angeles-cogic-mass-choir-congregation-2/biography
 West India Company ,,,,Rock,http://www.mtv.com/artists/west-india-company/biography
 Whiteout ,http://facebook.com/whiteougotu,http://www.twitter.com/http://dawksuice.brandyourself.com/,,Hip-Hop/Rap,http://www.mtv.com/artists/whiteout/biography
 Whitey Kirst ,,,,,http://www.mtv.com/artists/whitey-kirst/biography
 Whitey Morgan ,,,http://www.whiteymorgan.com,Country,http://www.cmt.com/artists/whitey-morgan/biography
 Whitney Duncan ,http://www.facebook.com/29189621520,http://www.twitter.com/whitneyduncan,,Country,http://www.cmt.com/artists/whitney-duncan/biography
 Whitney Morgan ,,,,,http://www.cmt.com/artists/whitney-morgan/biography
 Wicked Tinkers ,,,,,http://www.mtv.com/artists/wicked-tinkers/biography
 Wicked Willy ,,,,,http://www.mtv.com/artists/wicked-willy/biography
 Widespread Panic ,http://www.facebook.com/5834737661,http://www.twitter.com/widespreadpanic,http://www.widespreadpanic.com/,Rock,http://www.mtv.com/artists/widespread-panic/biography
 Wil Tabares ,,,,,http://www.mtv.com/artists/wil-tabares/biography
 Wilberforce University Choir ,,,,,http://www.mtv.com/artists/wilberforce-university-choir/biography
 Wilbur Wilde ,,,,,http://www.mtv.com/artists/wilbur-wilde/biography
 Wilco ,http://www.facebook.com/8290410420,http://www.twitter.com/wilco,http://www.wilcoworld.net,Rock,http://www.mtv.com/artists/wilco/biography
 Wild Adriatic ,,,,,http://www.mtv.com/artists/wild-adriatic/biography
 Wild Beasts ,http://www.facebook.com/9845916609,http://www.twitter.com/wildbeasts,http://www.wild-beasts.co.uk,Alternative,http://www.mtv.com/artists/wild-beasts/biography
 We Still Remember the Future ,,,,,http://www.mtv.com/artists/we-still-remember-the-future/biography
 Ween ,http://www.facebook.com/33881673563,,http://www.ween.com/,Rock,http://www.mtv.com/artists/ween/biography
 Weird Paul Petroskey ,,,,,http://www.mtv.com/artists/weird-paul-petroskey/biography
 Wendy Fraser ,,,,,http://www.mtv.com/artists/wendy-fraser/biography
 Yonder Mountain String Band ,http://www.facebook.com/14072405524,http://www.twitter.com/yondermountain,,Country,http://www.cmt.com/artists/yonder-mountain-string-band/biography
 Yordano ,,,,Latin,http://www.mtv.com/artists/yordano/biography
 Yortoise ,,,,,http://www.mtv.com/artists/yortoise/biography
 Young MC ,http://www.facebook.com/413165233676,http://www.twitter.com/officialyoungmc,,Hip-Hop/Rap,http://www.mtv.com/artists/young-mc/biography
 Young Pappy ,,,,,http://www.mtv.com/artists/young-pappy/biography
 Young Rebel Set ,http://www.facebook.com/73485517457,http://www.twitter.com/youngrebelset,,Rock,http://www.mtv.com/artists/young-rebel-set/biography
 Young Roddy ,,,,,http://www.mtv.com/artists/young-roddy/biography
 Xn. ,,,,,http://www.mtv.com/artists/xn/biography
 Wolfgang Meinking ,,,,,http://www.mtv.com/artists/wolfgang-meinking/biography
 Wolfgang Plagge ,,,,,http://www.mtv.com/artists/wolfgang-plagge/biography
 Wombats ,,,,Alternative,http://www.mtv.com/artists/wombats-1-/biography
 Willem Nijholt ,,,,,http://www.mtv.com/artists/willem-nijholt/biography
 William Elliott Whitmore ,,,,Blues/Folk,http://www.mtv.com/artists/william-elliott-whitmore/biography
 William Hurlstone ,,,,,http://www.mtv.com/artists/william-hurlstone/biography
 William Leal ,,,,,http://www.mtv.com/artists/william-leal/biography
 Wild Flag ,,,,,http://www.mtv.com/artists/wild-flag/biography
 Wilderness Survival ,,,,,http://www.mtv.com/artists/wilderness-survival/biography
 Wilf Carter ,,,,Country,http://www.cmt.com/artists/wilf-carter/biography
 Will Downing ,http://www.facebook.com/137375375407,http://www.twitter.com/willdowning,http://www.willdowning.com/,R&B/Soul,http://www.mtv.com/artists/will-downing/biography
 Will Ferrell ,,,,,http://www.mtv.com/artists/will-ferrell/biography
" Will 'The Wiz' Lemay ",,,,,http://www.mtv.com/artists/will-the-wiz-lemay/biography
 Willie Hutch ,,,,R&B/Soul,http://www.mtv.com/artists/willie-hutch/biography
 Willie Kent ,,,,Blues/Folk,http://www.mtv.com/artists/willie-kent/biography
 Willie Rogers ,,,,,http://www.mtv.com/artists/willie-rogers/biography
 Wirrinyga Band ,,,,,http://www.mtv.com/artists/wirrinyga-band/biography
 Wise Guys ,http://www.facebook.com/33981115027,http://www.twitter.com/wiseguys,,Rock,http://www.mtv.com/artists/wise-guys/biography
 Witco Desperadoes ,,,,,http://www.mtv.com/artists/witco-desperadoes/biography
 Within Temptation ,http://www.facebook.com/7185342985,http://www.twitter.com/wtofficial,,Alternative,http://www.mtv.com/artists/within-temptation/biography
" Woe, Is Me ",http://www.facebook.com/woeis,http://www.twitter.com/woeis,,Rock,http://www.mtv.com/artists/woe-is-me/biography
 Woodlawn ,,,,,http://www.mtv.com/artists/woodlawn/biography
 Woody James ,,,,,http://www.mtv.com/artists/woody-james-00/biography
 Wooten Brothers ,,,,,http://www.mtv.com/artists/wooten-brothers/biography
 Wilma Reading ,,,,,http://www.mtv.com/artists/wilma-reading/biography
 Wilshire ,http://www.facebook.com/147894975231010,,http://wilshiremusic.com,Pop,http://www.mtv.com/artists/wilshire/biography
 Charlie Wilson ,http://www.facebook.com/68531173851,http://www.twitter.com/imcharliewilson,,R&B,http://www.mtv.com/artists/charlie-wilson/biography
 Wim Mertens ,,,,Easy Listening/Vocal,http://www.mtv.com/artists/wim-mertens/biography
 Winston Slade ,,,,,http://www.mtv.com/artists/winston-slade/biography
 Xuxa ,http://www.facebook.com/80711932254,http://www.twitter.com/xuxameneghel,,Latin,http://www.mtv.com/artists/xuxa/biography
 XXX Car Ride ,,,,,http://www.mtv.com/artists/xxx-car-ride/biography
 Xxx Hip Hop ,,,,,http://www.mtv.com/artists/xxx-hip-hop/biography
 X-Rated ,,,,,http://www.mtv.com/artists/x-rated-2/biography
 Xavier Rudd ,http://www.facebook.com/7522310670,http://www.twitter.com/xavierrudd,,Rock,http://www.mtv.com/artists/xavier-rudd/biography
 Ya Kid K ,,,,Hip-Hop/Rap,http://www.mtv.com/artists/ya-kid-k/biography
 Yazoo ,,,,,http://www.mtv.com/artists/yazoo/biography
 Yella Boy ,,,,,http://www.mtv.com/artists/yella-boy/biography
 Yellow Mellow ,,,,,http://www.mtv.com/artists/yellow-mellow/biography
 Yellowcard ,http://www.facebook.com/5750624348,http://www.twitter.com/yellowcard,http://yellowcardrock.com,Alternative,http://www.mtv.com/artists/yellowcard/biography
 Yelo Molo ,,,,,http://www.mtv.com/artists/yelo-molo/biography
 World Party ,,,http://www.world-party.net/,Alternative,http://www.mtv.com/artists/world-party/biography
 World Premiere ,,,,,http://www.mtv.com/artists/world-premiere/biography
 Dizzy Wright ,http://www.facebook.com/140141766093655,http://www.twitter.com/dizzywright,,Hip-Hop,http://www.mtv.com/artists/dizzy-wright/biography
 Writing on the Wall ,http://www.facebook.com/167043606660553,http://www.twitter.com/davidweidner,,Rock,http://www.mtv.com/artists/writing-on-the-wall/biography
 W.T.A. ,,,,,http://www.mtv.com/artists/wta-2/biography
 Vanness Wu ,,,,,http://www.mtv.com/artists/vanness-wu-1/biography
 Wuthering Heights ,,,,Alternative,http://www.mtv.com/artists/wuthering-heights/biography
 Yesudas ,,,,World/Reggae,http://www.mtv.com/artists/yesudas/biography
 Zden?k Fibich ,,,,,http://www.mtv.com/artists/zdenk-fibich-3/biography
 Zac Hacker ,,,,,http://www.cmt.com/artists/zac-hacker-00/biography
 Zach Williams and The Reformation ,,,,,http://www.mtv.com/artists/zach-williams-and-the-reformation/biography
 Zach Zunis ,,,,,http://www.mtv.com/artists/zach-zunis/biography
 Zaire [2] ,,,,,http://www.mtv.com/artists/zaire-2-1/biography
 Yanick Etienne ,,,,,http://www.mtv.com/artists/yanick-etienne/biography
 Yankee Ingenuity ,,,,,http://www.mtv.com/artists/yankee-ingenuity/biography
 Zane Williams ,http://www.facebook.com/252692358106595,http://www.twitter.com/zanethesinger,http://www.zanewilliamsmusic.com,Country,http://www.cmt.com/artists/zane-williams/biography
 Zebrahead ,http://www.facebook.com/24538897085,http://www.twitter.com/zebrahead,http://www.zebrahead.com,Punk,http://www.mtv.com/artists/zebrahead/biography
 Zed ,,,,,http://www.mtv.com/artists/zed/biography
 Zeeteah Massiah ,,,http://zeeteah.com,Vocal,http://www.mtv.com/artists/zeeteah-massiah/biography
 Zeke Clements ,,,,Country,http://www.cmt.com/artists/zeke-clements/biography
 Zelly Machiavelli ,,,,,http://www.mtv.com/artists/zelly-machiavelli/biography
 Zelma Davis ,,,,,http://www.mtv.com/artists/zelma-davis/biography
 Zemphira Barseghian ,,,,,http://www.mtv.com/artists/zemphira-barseghian/biography
 ZeneOvi ,,,,,http://www.mtv.com/artists/zeneovi/biography
 Yuko Mikasa ,,,,,http://www.mtv.com/artists/yuko-mikasa/biography
 Yuksek ,http://www.facebook.com/47877122894,http://www.twitter.com/yuksek,,Rock,http://www.mtv.com/artists/yuksek/biography
 Yul Brynner ,,,,Soundtracks/Musicals,http://www.mtv.com/artists/yul-brynner/biography
 Yuvan Shankar Raja ,,,,,http://www.mtv.com/artists/yuvan-shankar-raja/biography
 Yves Henry ,,,,,http://www.mtv.com/artists/yves-henry/biography
 Zut ,,,,,http://www.mtv.com/artists/zut/biography
 Young Spook ,,,,,http://www.mtv.com/artists/young-spook/biography
 Young Swift ,,,,,http://www.mtv.com/artists/young-swift/biography
 Young Thugg ,,,,,http://www.mtv.com/artists/young-thugg/biography
 Tommy Young ,,,,,http://www.mtv.com/artists/tommy-young-1/biography
 Young Trigger ,,,,,http://www.mtv.com/artists/young-trigger/biography
 Youth Group ,,,,Rock,http://www.mtv.com/artists/youth-group/biography
 Yuhki Kuramoto ,,,,,http://www.mtv.com/artists/yuhki-kuramoto/biography
 Zoe & Constie Brown ,,,,,http://www.mtv.com/artists/zoe-constie-brown-1/biography
 Zoë Avril ,http://www.facebook.com/pages/Zoe-Avril/11683923580,,,Blues/Folk,http://www.mtv.com/artists/zoe-avril/biography
 Zoe Nova ,,,,,http://www.mtv.com/artists/zoe-nova/biography
 Zoe Speaks ,,,,,http://www.mtv.com/artists/zoe-speaks/biography
 ZOEgirl ,,,,Inspirational,http://www.mtv.com/artists/zoegirl/biography
 Zona Jones ,,,,,http://www.cmt.com/artists/zona-jones/biography
 Zoogz Rift ,,,,Rock,http://www.mtv.com/artists/zoogz-rift/biography
 Zepol Akordeonistow Tadeusza Wesolowskiego ,,,,,http://www.mtv.com/artists/zepol-akordeonistow-tadeusza-wesolowskiego/biography
 Zero ,,,,,http://www.mtv.com/artists/zero-2/biography
 Ziggy Byfield ,,,,,http://www.mtv.com/artists/ziggy-byfield/biography
 Massive Attack ,http://www.facebook.com/19159654256,http://www.twitter.com/massiveattackuk,http://www.massiveattack.co.uk/,Dance/Electronic,http://www.mtv.com/artists/massive-attack/biography
 Two Door Cinema Club ,http://www.facebook.com/86185782848,http://www.twitter.com/tdcinemaclub,http://twodoorcinemaclub.com,Electronic,http://www.mtv.com/artists/two-door-cinema-club/biography
 Eric Turner ,,,,,http://www.mtv.com/artists/eric-turner-2/biography
 Young Chizz ,,http://twitter.com/tareawadlington,http://www.YoungChizz.Com,Hip-Hop,http://www.mtv.com/artists/young-chizz/biography
 Rhett Walker Band ,http://www.facebook.com/250209768372574,http://www.twitter.com/rhettwalkerband,http://www.rhettwalkerband.com,Christian & Gospel,http://www.mtv.com/artists/rhett-walker-band-2/biography
 Ollie Gabriel ,http://www.facebook.com/OllieGabrielLive,http://twitter.com/OllieGabriel,,Soul,http://www.mtv.com/artists/ollie-gabriel/biography
 Dell Harris ,,http://twitter.com/DellHarris,http://www.DellHarris.com,Hip-Hop/Rap,http://www.mtv.com/artists/dell-harris/biography
 We The Committee ,,,,,http://www.mtv.com/artists/we-the-committee/biography
 Vindata ,http://www.facebook.com/pages/Vindata/131909140153174,http://www.twitter.com/http://soundcloud.com/vindata,http://vindata.bandcamp.com/,Electronic,http://www.mtv.com/artists/vindata/biography
 Nyzzy Nyce ,http://www.facebook.com/442600799095393,http://www.twitter.com/http://www.itsnyzzy.com,http://www.itsnyzzy.com,Hip-Hop,http://www.mtv.com/artists/nyzzy-nyce/biography
 Hanni El Khatib ,http://www.facebook.com/41886037465,http://www.twitter.com/hannielkhatib,,Rock,http://www.mtv.com/artists/hanni-el-khatib/biography
 Rob Scott ,http://www.facebook.com/robscottmusic,http://www.twitter.com/robscott718,http://www.iamrobscott.com,Contemporary R&B,http://www.mtv.com/artists/rob-scott/biography
 YoungGoldie ,,http://twitter.com/IamYoungGoldie,http://YoungGoldieFans.FourFour.com,Hip-Hop/Rap,http://www.mtv.com/artists/younggoldie/biography
 Devvon Terrell ,http://www.facebook.com/133104574216,http://www.twitter.com/http://www.devvonterrell.com,http://www.DevvonTerrell.com,Pop,http://www.mtv.com/artists/devvon-terrell/biography
 Cherri Bomb ,,,,Rock,http://www.mtv.com/artists/cherri-bomb-1/biography
 Jessie Chambers ,http://www.facebook.com/149028755138285,http://www.twitter.com/http://www.jessiechambers.com,http://www.jessiechambers.com,Hip-Hop,http://www.mtv.com/artists/jessie-chambers/biography
 Populah Da Man ,,http://www.twitter.com/http://www.PopulahDaMan.com,http://www.mtv.com/artists/populah-da-man,Pop/Rock,http://www.mtv.com/artists/populah-da-man/biography
 SaraBeth  ,,,http://www.SaraBethMusic.com,Contemporary Country,http://www.cmt.com/artists/sarabeth/biography
 Celeste Buckingham ,,,,Pop,http://www.mtv.com/artists/celeste-buckingham/biography
 Half Moon Run ,http://www.facebook.com/150044315012019,http://www.twitter.com/halfmoonrun,http://halfmoonrun.com,Alternative,http://www.mtv.com/artists/half-moon-run/biography
 Pinkish Black ,,,,,http://www.mtv.com/artists/pinkish-black-2/biography
 Another Lost Year ,http://www.facebook.com/AnotherLostYear,https://twitter.com/official_aly,http://www.anotherlostyear.com,Rock,http://www.mtv.com/artists/another-lost-year/biography
 Artist Vs Poet ,,,,,http://www.mtv.com/artists/artist-vs-poet-1/biography
