name,facebook,twitter,website,genre,mtv
 Ricky Dillard ,,,,,http://www.mtv.com/artists/ricky-dillard/biography
 Ricky Lynn Gregg ,,,http://www.rickylynngregg.com/,Country,http://www.cmt.com/artists/ricky-lynn-gregg/biography
 Ricky White ,,,,,http://www.mtv.com/artists/ricky-white/biography
 Riders in the Sky ,http://www.facebook.com/114565978503,http://www.twitter.com/harmonyranch,,Country,http://www.cmt.com/artists/riders-in-the-sky/biography
 Robert Perkins ,,,,,http://www.cmt.com/artists/robert-perkins/biography
" Robert ""Rumba"" Jones ",,,,,http://www.mtv.com/artists/robert-rumba-jones/biography
 Roberto Casas ,,,,,http://www.mtv.com/artists/roberto-casas/biography
 Robert John Godfrey ,,,,,http://www.mtv.com/artists/robert-john-godfrey/biography
 Robert Mlkeyan ,,,,,http://www.mtv.com/artists/robert-mlkeyan/biography
 Robert Nelson ,,,,,http://www.mtv.com/artists/robert-nelson/biography
 Robyn Pauhl ,,,,,http://www.mtv.com/artists/robyn-pauhl/biography
 Rob Zombie ,http://www.facebook.com/126545588322,http://www.twitter.com/rwzombie,http://www.robzombie.com,Hard Rock,http://www.mtv.com/artists/rob-zombie/biography
 Robert Cray ,,,,Blues,http://www.mtv.com/artists/robert-cray/biography
 Rocka Folka Blues ,,,,,http://www.mtv.com/artists/rocka-folka-blues/biography
 Rockie Lynne ,http://www.facebook.com/8517137997,http://www.twitter.com/rockielynne,,Country,http://www.cmt.com/artists/rockie-lynne/biography
 Rockwell ,http://www.facebook.com/411701450245,http://www.twitter.com/tom_rockwell,,Soul,http://www.mtv.com/artists/rockwell/biography
 Roy Rogers (Country) ,,,http://www.royrogers.com,Country,http://www.cmt.com/artists/roy-rogers-country/biography
 Rohan Bhatnagar ,,,,,http://www.mtv.com/artists/rohan-bhatnagar/biography
 Robin McNamara ,,,,,http://www.mtv.com/artists/robin-mcnamara/biography
 Rumley Brothers ,,,,,http://www.mtv.com/artists/rumley-brothers/biography
 Ronald Isley ,http://www.facebook.com/141444472550634,http://www.twitter.com/therealronisley,,R&B,http://www.mtv.com/artists/ronald-isley/biography
 Romina Power ,,,,,http://www.mtv.com/artists/romina-power/biography
 Ron Cole ,,,,,http://www.mtv.com/artists/ron-cole-00/biography
 Ron Kenoly ,http://www.facebook.com/121279211256075,,,Inspirational,http://www.mtv.com/artists/ron-kenoly/biography
 Ron Morris ,,,,,http://www.mtv.com/artists/ron-morris/biography
 Ron Tipping ,,,,,http://www.mtv.com/artists/ron-tipping/biography
 Ronan Parke ,http://www.facebook.com/199859116718008,http://www.twitter.com/ronanparke,,Easy Listening/Vocal,http://www.mtv.com/artists/ronan-parke/biography
 Ronnie Hawkins ,http://www.facebook.com/82375855400,,,Rock,http://www.mtv.com/artists/ronnie-hawkins/biography
 Rosey ,,,,Pop,http://www.mtv.com/artists/rosey/biography
 Gabrielle Roth & The Mirrors ,,,,Easy Listening/Vocal,http://www.mtv.com/artists/gabrielle-roth-the-mirrors-1/biography
 RuPaul ,,,,House,http://www.mtv.com/artists/rupaul/biography
 Russ Arnwine ,,,,,http://www.mtv.com/artists/russ-arnwine/biography
 Rooney ,http://www.facebook.com/10062881299,http://www.twitter.com/rooneyband,http://www.rooney-band.com,Rock,http://www.mtv.com/artists/rooney/biography
 Russ Connell ,,,,,http://www.cmt.com/artists/russ-connell/biography
 Rudimental ,http://www.facebook.com/156873374377231,http://www.twitter.com/rudimentaluk,http://rudimental.co.uk,Electronic,http://www.mtv.com/artists/rudimental/biography
 Rudolph Stanfield ,,,,,http://www.mtv.com/artists/rudolph-stanfield/biography
 Rudy La Scala ,,,,,http://www.mtv.com/artists/rudy-la-scala/biography
 Rudy Sooter ,,,,Country,http://www.cmt.com/artists/rudy-sooter/biography
 Ruff Ryders ,,,,Hip-Hop/Rap,http://www.mtv.com/artists/ruff-ryders/biography
 Rufio ,http://www.facebook.com/125249994180702,,,Rock,http://www.mtv.com/artists/rufio/biography
 Rusty Goodman ,,,,,http://www.mtv.com/artists/rusty-goodman/biography
 Royal Crown Revue ,,,http://www.rcr.com/,Rock,http://www.mtv.com/artists/royal-crown-revue/biography
 Rubén Blades ,,,,World/International,http://www.mtv.com/artists/rubn-blades-1/biography
 Rubi ,,,,,http://www.mtv.com/artists/rubi/biography
 Sammy Blue ,,,,,http://www.mtv.com/artists/sammy-blue/biography
 Sammy Jay ,,http://www.twitter.com/sammyjaymusic,http://www.myspace.com/sammyjayakasamanthapowell,Pop,http://www.mtv.com/artists/sammy-jay/biography
 Safetysuit ,http://www.facebook.com/10964124733,http://www.twitter.com/safetysuit,http://safetysuitmusic.com,Pop/Rock,http://www.mtv.com/artists/safetysuit/biography
 Ryan Couron ,,,,,http://www.cmt.com/artists/ryan-couron/biography
 Ryuichi Sakamoto ,http://www.facebook.com/10360321603,http://www.twitter.com/ryuichisakamoto,http://www.kab.com/m/siteskmt/home2.html,Rock,http://www.mtv.com/artists/ryuichi-sakamoto/biography
 S. Janaki ,,,,,http://www.mtv.com/artists/s-janaki-2/biography
 Sam Bush ,http://www.facebook.com/6720778769,http://www.twitter.com/sam_bush,http://www.sambush.com/,Country,http://www.cmt.com/artists/sam-bush/biography
 San Quinn ,,,,Hip-Hop,http://www.mtv.com/artists/san-quinn/biography
 Shwayze ,http://www.facebook.com/6579131593,http://www.twitter.com/shwayze,,Pop,http://www.mtv.com/artists/shwayze/biography
 Shy Carter ,,,,,http://www.mtv.com/artists/shy-carter/biography
 Shelli Coe ,,,http://www.shellicoe.com,Traditional Country,http://www.cmt.com/artists/shelli-coe/biography
 Sarah Geronimo ,,,,,http://www.mtv.com/artists/sarah-geronimo/biography
 Sarah-Jane Hassell ,,,,,http://www.mtv.com/artists/sarah-jane-hassell/biography
 Sarah Johns ,,,,Country,http://www.cmt.com/artists/sarah-johns/biography
 Sarah McLachlan ,http://www.facebook.com/9272006351,http://www.twitter.com/sarahmclachlan,http://www.sarahmclachlan.com/,Alternative,http://www.mtv.com/artists/sarah-mclachlan/biography
 Santigold ,http://www.facebook.com/194194030593194,http://www.twitter.com/santigold,http://santigold.com,Alternative,http://www.mtv.com/artists/santigold/biography
 Saosin ,http://www.facebook.com/5431574905,http://www.twitter.com/saosin,,World/Reggae,http://www.mtv.com/artists/saosin/biography
 Sandy Posey ,,,,Country,http://www.cmt.com/artists/sandy-posey/biography
 Scandy ,,,,,http://www.mtv.com/artists/scandy/biography
 Scars on 45 ,http://www.facebook.com/14823947770,http://www.twitter.com/scarson45,http://Http://scarson45.com,College Rock,http://www.mtv.com/artists/scars-on-45/biography
 Scott Fitzgerald ,,,,,http://www.mtv.com/artists/scott-fitzgerald-1/biography
 Sattuma ,,,,,http://www.mtv.com/artists/sattuma/biography
 Saving Jane ,http://www.facebook.com/108407759184503,,,Rock,http://www.mtv.com/artists/saving-jane/biography
 Sheppard ,http://www.facebook.com/363746147048532,http://www.twitter.com/http://bit.ly/weareSheppard,http://wearesheppard.com,Pop,http://www.mtv.com/artists/sheppard/biography
 Shane Gamble ,http://www.facebook.com/71237973418,http://www.twitter.com/http://www.shanegamble.com,http://www.shanegamble.com,Country,http://www.cmt.com/artists/shane-gamble/biography
 Shane Worley ,,,,,http://www.cmt.com/artists/shane-worley/biography
 Shanice ,http://www.facebook.com/5709869137,,http://www.shaniceonline.com/,R&B/Soul,http://www.mtv.com/artists/shanice/biography
 Shanice Hayes ,,,,,http://www.mtv.com/artists/shanice-hayes/biography
 Servando y Florentino ,,,,Latin,http://www.mtv.com/artists/servando-y-florentino/biography
 Seatbelts ,,,,,http://www.mtv.com/artists/seatbelts/biography
 Scott Walker ,http://www.facebook.com/35660675545,,,Singer/Songwriter,http://www.mtv.com/artists/scott-walker/biography
 Scott Weiland ,http://www.facebook.com/7752565684,http://www.twitter.com/thescottweiland,,Rock,http://www.mtv.com/artists/scott-weiland/biography
 Scotty Emerick ,,,,,http://www.cmt.com/artists/scotty-emerick/biography
 Scotty Owens ,,,,,http://www.cmt.com/artists/scotty-owens/biography
 Secret Garden ,http://www.facebook.com/15745928442,,,Easy Listening/Vocal,http://www.mtv.com/artists/secret-garden/biography
 Setara Hussainzada ,,,,,http://www.mtv.com/artists/setara-hussainzada/biography
 Seth Gold ,,,,,http://www.mtv.com/artists/seth-gold/biography
 Seven Mary Three ,http://www.facebook.com/57964106177,http://www.twitter.com/7m3,http://www.7m3.com,Alternative,http://www.mtv.com/artists/seven-mary-three/biography
 Selideth ,,,,,http://www.mtv.com/artists/selideth/biography
 Sevendust ,http://www.facebook.com/25493613958,http://www.twitter.com/sevendust,http://www.sevendust.com/,Hard Rock,http://www.mtv.com/artists/sevendust/biography
 Sevillian the Prophet ,,,,,http://www.mtv.com/artists/sevillian-the-prophet/biography
 Sexy Synthesizer ,,,,,http://www.mtv.com/artists/sexy-synthesizer-1/biography
 Shawnna ,http://www.facebook.com/368172643254365,http://www.twitter.com/shawnnamusic,,Dance/Electronic,http://www.mtv.com/artists/shawnna/biography
 She Devil ,,,,,http://www.mtv.com/artists/she-devil/biography
 Sheila E. ,http://www.facebook.com/218325951513157,http://www.twitter.com/sheilaedrummer,http://www.sheilae.com/,Pop,http://www.mtv.com/artists/sheila-e/biography
 Sharey ,,,,,http://www.mtv.com/artists/sharey/biography
 Sharon Cuneta ,,http://www.twitter.com/sharoncunetaph,,Easy Listening/Vocal,http://www.mtv.com/artists/sharon-cuneta/biography
 Sharon White ,,,,Country,http://www.cmt.com/artists/sharon-white/biography
 sHoop ,,,,,http://www.mtv.com/artists/shoop/biography
 Sonee Black ,,http://www.twitter.com/http://www.soneeblack.webs.com,http://soneeblack.webs.com,Hip-Hop/Rap,http://www.mtv.com/artists/sonee-black/biography
 Sonia Leigh ,http://www.facebook.com/131717174856,http://www.twitter.com/sonialeigh,http://www.sonialeigh.com,Contemporary Country,http://www.cmt.com/artists/sonia-leigh/biography
 Simonna ,,,,,http://www.mtv.com/artists/simonna/biography
 Simeon Abbott ,,,,,http://www.mtv.com/artists/simeon-abbott/biography
 Sil Austin ,,,,Blues/Folk,http://www.mtv.com/artists/sil-austin/biography
 Skee-Lo ,,http://twitter.com/skeelo_musik,http://www.wegotfreshideas.com,Alternative Rap,http://www.mtv.com/artists/skee-lo/biography
 Skeeter Davis ,,,,Country,http://www.cmt.com/artists/skeeter-davis/biography
 Skyler Stonestreet ,http://www.facebook.com/SkylerStonestreet,http://www.twitter.com/http://www.skylerstonestreet.com,http://www.skylerstonestreet.com,Pop,http://www.mtv.com/artists/skyler-stonestreet/biography
 Slash ,,,,,http://www.mtv.com/artists/slash/biography
 Slayer ,http://www.facebook.com/12019910389,http://www.twitter.com/slayer,http://www.diabolus.net/,Metal,http://www.mtv.com/artists/slayer/biography
 Siouxsie and the Banshees ,http://www.facebook.com/186751311365203,,,Rock,http://www.mtv.com/artists/siouxsie-and-the-banshees/biography
 Sir Jimmy Young ,,,,,http://www.mtv.com/artists/sir-jimmy-young/biography
 Sir Mix-A-Lot ,http://www.facebook.com/56641672381,http://www.twitter.com/therealmix,,Hip-Hop/Rap,http://www.mtv.com/artists/sir-mix-a-lot/biography
 Sistar ,,,,,http://www.mtv.com/artists/sistar/biography
 Smash Mouth ,http://www.facebook.com/smashmouth,,http://www.smashmouth.com/,College Rock,http://www.mtv.com/artists/smash-mouth/biography
 Young Buck ,http://www.facebook.com/106789516056213,http://www.twitter.com/youngbuck,,Hip-Hop/Rap,http://www.mtv.com/artists/young-buck/biography
 Terry Smith ,,,,Rock,http://www.mtv.com/artists/terry-smith-00/biography
 Stringbean ,,,,Country,http://www.cmt.com/artists/stringbean/biography
 Splinter Middleton ,,,,,http://www.cmt.com/artists/splinter-middleton-00/biography
 S.P. Sailaja ,,,,,http://www.mtv.com/artists/sp-sailaja/biography
 Space Heaters ,http://www.facebook.com/216375328440405,,,Indie Rock,http://www.mtv.com/artists/space-heaters/biography
 Speedy Sparks ,,,,,http://www.mtv.com/artists/speedy-sparks/biography
 SPF 1000 ,,,,,http://www.mtv.com/artists/spf-1000/biography
 Spineshank ,http://www.facebook.com/46936914774,http://www.twitter.com/spineshankband,http://www.spineshank.com/,Rock,http://www.mtv.com/artists/spineshank/biography
 Spirits Burning ,,,,,http://www.mtv.com/artists/spirits-burning/biography
 St. Lucia ,http://www.facebook.com/199851036718573,http://www.twitter.com/stlucia,,Rock,http://www.mtv.com/artists/st-lucia/biography
 Spandau Ballet ,http://www.facebook.com/45450980003,http://www.twitter.com/spandauballet,,Alternative,http://www.mtv.com/artists/spandau-ballet/biography
 Steppenwolf ,http://www.facebook.com/60353838644,,http://www.steppenwolf.com/,Rock,http://www.mtv.com/artists/steppenwolf/biography
 Stereophonics ,http://www.facebook.com/423797957637533,http://www.twitter.com/stars_in_stereo,http://www.stereophonics.co.uk/,Rock,http://www.mtv.com/artists/stereophonics/biography
 Steep Canyon Rangers ,http://www.facebook.com/118689558151750,http://www.twitter.com/steepcanyon,,Country,http://www.cmt.com/artists/steep-canyon-rangers/biography
 Stacy Dorning ,,,,,http://www.mtv.com/artists/stacy-dorning/biography
 Staind ,http://www.facebook.com/28175172673,,http://www.staind.com/,Rock,http://www.mtv.com/artists/staind/biography
 Stephanie Fox ,,,,,http://www.mtv.com/artists/stephanie-fox/biography
 Stephanie Tianaco ,,,,,http://www.mtv.com/artists/stephanie-tianaco/biography
 Stephen Marley ,http://www.facebook.com/110656482324180,http://www.twitter.com/stephenmarley,http://www.stephenmarleymusic.com/,World/Reggae,http://www.mtv.com/artists/stephen-marley/biography
 The Statesboro Revue ,,,,Americana,http://www.cmt.com/artists/the-statesboro-revue/biography
 Steve Rupe ,,,,,http://www.mtv.com/artists/steve-rupe/biography
 Steven Cenker ,,,,,http://www.mtv.com/artists/steven-cenker/biography
 Steven Curtis Chapman ,http://www.facebook.com/8547147948,http://www.twitter.com/stevencurtis,http://stevencurtischapman.com/,Christian & Gospel,http://www.mtv.com/artists/steven-curtis-chapman/biography
 Steve Goodman ,,,,Blues/Folk,http://www.cmt.com/artists/steve-goodman/biography
 Steve Gulley ,,,,,http://www.cmt.com/artists/steve-gulley/biography
 Steve Lippia ,,,,,http://www.mtv.com/artists/steve-lippia/biography
 Steve Miller Band ,http://www.facebook.com/9028478811,http://www.twitter.com/smbofficial,,Rock,http://www.mtv.com/artists/steve-miller-band/biography
 Strange Talk ,http://www.facebook.com/strangetalkmusic,http://twitter.com/Strange_Talk,http://strangetalkmusic.com/,Alternative,http://www.mtv.com/artists/strange-talk/biography
 Street Sweeper Social Club ,http://www.facebook.com/77081546425,http://www.twitter.com/streetsweep,,Rock,http://www.mtv.com/artists/street-sweeper-social-club/biography
 Submission ,,,,,http://www.mtv.com/artists/submission/biography
 Stone Sour ,http://www.facebook.com/7558064577,http://www.twitter.com/stonesour,http://stonesour.com,Hard Rock,http://www.mtv.com/artists/stone-sour/biography
 Suuret Suomalaiset Tanssiorkesterit ,,,,,http://www.mtv.com/artists/suuret-suomalaiset-tanssiorkesterit/biography
 Suzanne Vega ,http://www.facebook.com/7594249100,http://www.twitter.com/suzyv,http://www.vega.net/,Rock,http://www.mtv.com/artists/suzanne-vega/biography
 Suzette Quintanilla ,,,,,http://www.mtv.com/artists/suzette-quintanilla/biography
 Sum 41 ,http://www.facebook.com/36646107889,http://www.twitter.com/sum41,http://www.sum41.com/,Rock,http://www.mtv.com/artists/sum-41/biography
 Sun AKA Geisha ,,,,,http://www.mtv.com/artists/sun-aka-geisha/biography
 Sugar ,,,http://www.bobmould.com/,Alternative,http://www.mtv.com/artists/sugar-08/biography
 Susan Maicoo ,,,,,http://www.mtv.com/artists/susan-maicoo/biography
 Susan Raye ,http://www.facebook.com/105519186147503,,,Country,http://www.cmt.com/artists/susan-raye/biography
 Susan Tedeschi ,http://www.facebook.com/15750194565,http://www.twitter.com/susan_tedeschi,http://www.pipeline.com/~stb/,Blues/Folk,http://www.mtv.com/artists/susan-tedeschi/biography
 Sweet & Pepper ,,,,,http://www.mtv.com/artists/sweet-pepper-2/biography
 Switchfoot ,http://www.facebook.com/6224991678,http://www.twitter.com/switchfoot,http://www.switchfoot.com/,Alternative,http://www.mtv.com/artists/switchfoot/biography
 Swizz Beatz ,http://www.facebook.com/105993382764340,http://www.twitter.com/therealswizzz,,Hip-Hop/Rap,http://www.mtv.com/artists/swizz-beatz/biography
 Syd Barrett ,http://www.facebook.com/149711621307,,,Classic Rock,http://www.mtv.com/artists/syd-barrett/biography
 Sylvia Hutton ,,,,,http://www.cmt.com/artists/sylvia-hutton/biography
 Tame Impala ,http://www.facebook.com/35478245776,http://www.twitter.com/tameimpala,,Rock,http://www.mtv.com/artists/tame-impala/biography
 Tarralyn Ramsey ,,,,,http://www.mtv.com/artists/tarralyn-ramsey/biography
 Teyana Taylor ,http://www.facebook.com/11123383561,http://www.twitter.com/teyanataylor,,R&B,http://www.mtv.com/artists/teyana-taylor/biography
 Tahira Syed ,,,,,http://www.mtv.com/artists/tahira-syed/biography
 Telling On Trixie ,,,,Rock,http://www.mtv.com/artists/telling-on-trixie/biography
 Ted Nugent ,http://www.facebook.com/124016042296,http://www.twitter.com/tednugent,http://www.tednugent.com,Hard Rock,http://www.mtv.com/artists/ted-nugent/biography
 Thailan ,,,,,http://www.mtv.com/artists/thailan/biography
 Terrence Forsythe ,,,,,http://www.mtv.com/artists/terrence-forsythe/biography
 Terri Lynn Blues ,,,,,http://www.cmt.com/artists/terri-lynn-blues/biography
 Taylor Made ,,,,,http://www.mtv.com/artists/taylor-made-2/biography
 The Guvnors ,,,,,http://www.mtv.com/artists/the-guvnors/biography
 Tercer Cielo ,http://www.facebook.com/96569389636,http://www.twitter.com/tercercielo,,Latin,http://www.mtv.com/artists/tercer-cielo/biography
 The Head and the Heart ,http://www.facebook.com/137022972693,http://www.twitter.com/headandtheheart,http://www.theheadandtheheart.com,Alternative,http://www.mtv.com/artists/the-head-and-the-heart/biography
 The Cars ,http://www.facebook.com/189146859928,,,New Wave,http://www.mtv.com/artists/the-cars/biography
 The Bear ,,,,,http://www.mtv.com/artists/the-bear/biography
 The Arrogant Worms ,,,,Comedy/Spoken Word,http://www.mtv.com/artists/the-arrogant-worms/biography
 The Band ,http://www.facebook.com/49920330748,,,Rock,http://www.mtv.com/artists/the-band/biography
 The Almost ,http://www.facebook.com/14343840021,http://www.twitter.com/thealmost,http://www.thealmost.com,Alternative,http://www.mtv.com/artists/the-almost/biography
 The Cheetah Girls ,http://www.facebook.com/TheCheetahGirls,,,Pop,http://www.mtv.com/artists/the-cheetah-girls/biography
 The Breeders ,http://www.facebook.com/19013665460,http://www.twitter.com/thebreeders,,Rock,http://www.mtv.com/artists/the-breeders/biography
 The Brian Jonestown Massacre ,http://www.facebook.com/15142219317,http://www.twitter.com/bjm_band,,Alternative,http://www.mtv.com/artists/the-brian-jonestown-massacre/biography
 The Bloody Hollies ,,,,Rock,http://www.mtv.com/artists/the-bloody-hollies/biography
 The Bottle Rockets ,http://www.facebook.com/54915810499,http://www.twitter.com/bottlerockets,,Rock,http://www.mtv.com/artists/the-bottle-rockets/biography
 The Dells ,,,,R&B/Soul,http://www.mtv.com/artists/the-dells/biography
 The Detonators ,,,,,http://www.mtv.com/artists/the-detonators-1/biography
 The Cox Family ,,,,Country,http://www.cmt.com/artists/the-cox-family/biography
 The Darkest of the Hillside Thickets ,,,,Alternative,http://www.mtv.com/artists/the-darkest-of-the-hillside-thickets/biography
 The Darkness ,http://www.facebook.com/127052047368288,http://www.twitter.com/thedarkness,http://www.theactualdarkness.com,Rock,http://www.mtv.com/artists/the-darkness/biography
 The Flys ,,,http://www.theflys.com/,Rock,http://www.mtv.com/artists/the-flys/biography
 The Hills ,,,,,http://www.mtv.com/artists/the-hills/biography
 The Donnas ,http://www.facebook.com/90320909485,http://www.twitter.com/the_donnas,http://www.thedonnas.com/,Rock,http://www.mtv.com/artists/the-donnas/biography
 The-Dream ,http://www.facebook.com/163451265610,http://www.twitter.com/thekingdream,,R&B,http://www.mtv.com/artists/the-dream/biography
 The Good Brothers ,,,,Rock,http://www.mtv.com/artists/the-good-brothers/biography
 The Greatest Wildberries Chartsbreakers ,,,,,http://www.mtv.com/artists/the-greatest-wildberries-chartsbreakers/biography
 The Horrors ,http://www.facebook.com/107625632663475,http://www.twitter.com/horrorsofficial,,Rock,http://www.mtv.com/artists/the-horrors/biography
 The Human League ,http://www.facebook.com/130734266994355,http://www.twitter.com/humanleaguehq,http://www.league-online.com/,Rock,http://www.mtv.com/artists/the-human-league/biography
 The Illuminati ,,,,,http://www.mtv.com/artists/the-illuminati/biography
 The Impressions ,,,,R&B/Soul,http://www.mtv.com/artists/the-impressions/biography
 The Infamous Stringdusters ,http://www.facebook.com/thestringdusters,http://www.twitter.com/http://www.thestringdusters.com,http://www.thestringdusters.com,Bluegrass,http://www.cmt.com/artists/the-infamous-stringdusters/biography
 The Gap Band ,,,,Soul,http://www.mtv.com/artists/the-gap-band/biography
 The Gaslight Anthem ,http://www.facebook.com/384408923304,http://www.twitter.com/gaslightanthem,,Rock,http://www.mtv.com/artists/the-gaslight-anthem/biography
 The Spinners ,,,http://www.delafont.com/music_acts/Spinners.htm,Soul,http://www.mtv.com/artists/the-spinners-00/biography
 The Morning Benders ,http://www.facebook.com/170712956359434,http://www.twitter.com/morningbenders,,Rock,http://www.mtv.com/artists/the-morning-benders/biography
 The Kicks ,http://www.facebook.com/thekicksrock,http://www.twitter.com/http://thekicksrock.com,http://thekicksrock.com,Rock,http://www.mtv.com/artists/the-kicks/biography
 The Kinks ,http://www.facebook.com/133206500059423,http://www.twitter.com/thekinks,http://www.raydavies.com/,Rock,http://www.mtv.com/artists/the-kinks/biography
 The Kinleys ,,,http://www.kinleysonline.com/,Country,http://www.cmt.com/artists/the-kinleys/biography
 The Knack ,,,,Alternative,http://www.mtv.com/artists/the-knack/biography
 The Lackloves ,,,,Alternative,http://www.mtv.com/artists/the-lackloves/biography
 The Last Poets ,,,,Hip-Hop/Rap,http://www.mtv.com/artists/the-last-poets/biography
 The Jacksons ,,,,,http://www.mtv.com/artists/the-jacksons/biography
 The Jam ,http://www.facebook.com/162827993743121,,,Alternative,http://www.mtv.com/artists/the-jam-1/biography
 The Lively Ones ,,,,Classic Rock,http://www.mtv.com/artists/the-lively-ones/biography
 The Mighty Mofos ,,,,Rock,http://www.mtv.com/artists/the-mighty-mofos/biography
 The National ,http://www.facebook.com/11539801009,http://www.twitter.com/the_national,,Rock,http://www.mtv.com/artists/the-national/biography
 The Luvine Elias Jr. Jazz Trio ,,,,,http://www.mtv.com/artists/the-luvine-elias-jr-jazz-trio/biography
 The Maine ,http://www.facebook.com/13289810797,http://www.twitter.com/themaine,http://www.wearethemaine.net,Alternative,http://www.mtv.com/artists/the-maine/biography
 The Pacific Ocean ,,,,Alternative,http://www.mtv.com/artists/the-pacific-ocean/biography
 The Panic Division ,,,,Rock,http://www.mtv.com/artists/the-panic-division/biography
 The Noble Coyotes ,,,,,http://www.mtv.com/artists/the-noble-coyotes/biography
 The Revellz ,,,,,http://www.mtv.com/artists/the-revellz/biography
 The Revolutionary Army of the Infant Jesus ,,,,Inspirational,http://www.mtv.com/artists/the-revolutionary-army-of-the-infant-jesus/biography
 The Righteous Brothers ,http://www.facebook.com/112025082147983,,,Soul,http://www.mtv.com/artists/the-righteous-brothers/biography
 The Road Hammers ,http://www.facebook.com/pages/The-Road-Hammers/15131079354,,http://www.theroadhamme,Country,http://www.cmt.com/artists/the-road-hammers/biography
 The Stone Poneys ,,,,Rock,http://www.mtv.com/artists/the-stone-poneys/biography
 The Strokes ,http://www.facebook.com/167528651335,http://www.twitter.com/thestrokes,http://www.thestrokes.com,Rock,http://www.mtv.com/artists/the-strokes/biography
 The Prom Kings ,,,,Rock,http://www.mtv.com/artists/the-prom-kings/biography
 The Quiett ,,,,,http://www.mtv.com/artists/the-quiett/biography
 The Racketeers ,,,,,http://www.mtv.com/artists/the-racketeers/biography
 The Sundays ,http://www.facebook.com/104011742969753,,,Alternative,http://www.mtv.com/artists/the-sundays/biography
 The Swanee Quintet ,,,,,http://www.mtv.com/artists/the-swanee-quintet/biography
" The Swimming Pool Q's ",,,,Alternative,http://www.mtv.com/artists/the-swimming-pool-qs/biography
 The Sword ,http://www.facebook.com/316952895941,http://www.twitter.com/thesword,,Metal,http://www.mtv.com/artists/the-sword/biography
 The Seekers ,,,,Rock,http://www.mtv.com/artists/the-seekers/biography
 The Sensational McMillan Singers ,,,,,http://www.mtv.com/artists/the-sensational-mcmillan-singers/biography
 Tinikie Derico ,,,,,http://www.mtv.com/artists/tinikie-derico/biography
 Tibetan Buddhist ,,,,,http://www.mtv.com/artists/tibetan-buddhist/biography
 The Wardlaw Brothers ,,,,Inspirational,http://www.mtv.com/artists/the-wardlaw-brothers/biography
 The Wedding Soundtrack ,,,,,http://www.mtv.com/artists/the-wedding-soundtrack/biography
 The West Coast Rap All-Stars ,,,,,http://www.mtv.com/artists/the-west-coast-rap-all-stars/biography
 The Time ,,,,Funk,http://www.mtv.com/artists/the-time/biography
 The Trojans ,,,,,http://www.mtv.com/artists/the-trojans/biography
 The Tubes ,http://www.facebook.com/6049213838,,,Classic Rock,http://www.mtv.com/artists/the-tubes/biography
 The White Stripes ,http://www.facebook.com/383897895041,http://www.twitter.com/whitestripesus,http://whitestripes.com/,Rock,http://www.mtv.com/artists/the-white-stripes/biography
 The Wilkinsons ,,,http://www.angelfire.com/sd/wilkinsons/fanclub.html,Country,http://www.cmt.com/artists/the-wilkinsons/biography
 Theo Parrish ,,,,Electronic/Dance,http://www.mtv.com/artists/theo-parrish/biography
 Thomas Cleary ,,,,,http://www.mtv.com/artists/thomas-cleary/biography
 The Wood Brothers ,http://www.facebook.com/10055031441,http://www.twitter.com/thewoodbrothers,,Blues/Folk,http://www.mtv.com/artists/the-wood-brothers/biography
 The Wreckers ,http://www.facebook.com/9132687895,,,Rock,http://www.mtv.com/artists/the-wreckers/biography
 Tierra Tejana ,,,,,http://www.mtv.com/artists/tierra-tejana/biography
 Three 6 Mafia ,http://www.facebook.com/8186449367,,http://www.three6mafia.com/,Hip-Hop/Rap,http://www.mtv.com/artists/three-6-mafia/biography
 Threk Michaels ,,,,,http://www.mtv.com/artists/threk-michaels/biography
 TJ Nelson ,,,,,http://www.cmt.com/artists/tj-nelson-00/biography
 Thomas Stafford ,,,,,http://www.mtv.com/artists/thomas-stafford-00/biography
" Tim O'Brien ",http://www.facebook.com/128096623895829,,,Blues/Folk,http://www.cmt.com/artists/tim-obrien/biography
 Tim Ryan ,http://www.facebook.com/pages/The-OGeeZ/101578372863,,,Country,http://www.cmt.com/artists/tim-ryan/biography
 T.K. Carter ,,,,,http://www.mtv.com/artists/tk-carter/biography
 Tom Swayzee ,,,,,http://www.mtv.com/artists/tom-swayzee/biography
 Till Engel ,,,,,http://www.mtv.com/artists/till-engel-00/biography
 Tim Hicks ,http://www.facebook.com/327507520617183,http://www.twitter.com/timhicksmusic,http://www.timhicksmusic.com,Country,http://www.cmt.com/artists/tim-hicks/biography
 tomboy ,,,,,http://www.mtv.com/artists/tomboy-1/biography
 Tracy Smith ,,,,,http://www.mtv.com/artists/tracy-smith/biography
 Toad the Wet Sprocket ,http://www.facebook.com/120441387984102,http://www.twitter.com/toadwetsprocket,http://www.houseoftoad.com/,Adult Alternative,http://www.mtv.com/artists/toad-the-wet-sprocket-00/biography
 Tony Carreira ,,,,Rock,http://www.mtv.com/artists/tony-carreira/biography
 Tony de la Rosa ,,,,,http://www.cmt.com/artists/tony-de-la-rosa-00/biography
 Translator ,http://www.facebook.com/107397232647072,,,Rock,http://www.mtv.com/artists/translator/biography
 Total Praise ,,,,,http://www.mtv.com/artists/total-praise/biography
 Totalfat ,,,,,http://www.mtv.com/artists/totalfat/biography
